422044,Green 1 middle thick3
422051,Green 1 middle jumbo
423000,Green 1 long
423011,Green 1 long Suppe
423021,Green 1 long thin
423022,Green 1 long thin1
423023,Green 1 long thin2
423024,Green 1 long thin3
423031,Green 1 long medium
423032,Green 1 long medium1
423033,Green 1 long medium2
423034,Green 1 long medium3
423041,Green 1 long thick
423042,Green 1 long thick1
423043,Green 1 long thick2
423044,Green 1 long thick3
423051,Green 1 long jumbo
430000,Green 2
430011,Green 2 Suppe
430021,Green 2 thin
430022,Green 2 thin1
430023,Green 2 thin2
430024,Green 2 thin3
430031,Green 2 medium
430032,Green 2 medium1
430033,Green 2 medium2
430034,Green 2 medium3
430041,Green 2 thick
430042,Green 2 thick1
430043,Green 2 thick2
430051,Green 2 jumbo
430100,Green 2 tips
430111,Green 2 tips Suppe
430121,Green 2 tips thin
430122,Green 2 tips thin1
430123,Green 2 tips thin2
430131,Green 2 tips medium
430132,Green 2 tips medium1
430133,Green 2 tips medium2
430141,Green 2 tips thick
430142,Green 2 tips thick1
430143,Green 2 tips thick2
430151,Green 2 tips jumbo
431000,Green 2 short
431011,Green 2 short Suppe
431021,Green 2 short thin
431022,Green 2 short thin1
431023,Green 2 short thin2
431031,Green 2 short medium
431032,Green 2 short medium1
431033,Green 2 short medium2
431041,Green 2 short thick
431042,Green 2 short thick1
431043,Green 2 short thick2
431051,Green 2 short jumbo
432000,Green 2 middle
432011,Green 2 middle Suppe
432021,Green 2 middle thin
432022,Green 2 middle thin1
432023,Green 2 middle thin2
432031,Green 2 middle medium
432032,Green 2 middle medium1
432033,Green 2 middle medium2
432041,Green 2 middle thick
432042,Green 2 middle thick1
432043,Green 2 middle thick2
432051,Green 2 middle jumbo
433000,Green 2 long
433011,Green 2 long Suppe
433021,Green 2 long thin
433022,Green 2 long thin1
433023,Green 2 long thin2
433031,Green 2 long medium
433032,Green 2 long medium1
433033,Green 2 long medium2
433041,Green 2 long thick
433042,Green 2 long thick1
433043,Green 2 long thick2
433051,Green 2 long jumbo
493000,Green crooked
494000,Green flower
495000,Green white
497000,Green double
499000,Green too long
499999,Green rest
500000,W+V
500011,W+V Suppe
500012,Picnic
500013,Minima
500021,W+V thin
500022,W+V thin1
500023,W+V thin2
500031,W+V medium
500032,W+V medium1
500033,W+V medium2
500041,W+V thick
500042,W+V thick1
500043,W+V thick2
500051,W+V jumbo
500100,W+V tips
500111,W+V tips Suppe
500121,ABC2 CORTO
500122,W+V tips thin1
500123,W+V tips thin2
500131,W+V tips medium
500132,ABC1 DELGADO CORTO
500133,ABC1 MEDIANO CORTO
500141,ABC1 GRUESO CORTO
500142,W+V tips thick1
500143,W+V tips thick2
500151,W+V tips jumbo
